Well_ID,Depth_m,WOB_klbs,RPM,Flow_Rate_gpm,Torque_kftlbs,Mud_Weight_ppg,Formation,Bit_Hours,ROP_m_hr,MSE_psi,Bit_Wear_Norm,Formation_Label,Formation_Chalk,Formation_Claystone,Formation_Dolomite,Formation_Limestone,Formation_Sandstone,Formation_Shale
VOLVE_15_9_F15,3052.62,19.47,89.4,437.7,3.73,10.47,Chalk,7.17,27.42,81137.70469630428,0.17925,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3053.12,24.6,104.7,468.3,4.97,10.35,Chalk,7.18,31.37,110636.14279093315,0.1795,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3053.58,20.07,52.1,450.6,5.18,10.51,Chalk,7.2,25.3,71221.71539689522,0.18,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3053.81,20.64,85.9,493.1,6.86,10.55,Chalk,7.24,29.65,132400.82953657908,0.181,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3054.28,23.18,84.6,459.7,5.78,10.62,Chalk,7.26,31.0,105203.33272555232,0.1815,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3054.65,16.77,78.7,440.8,5.86,10.67,Chalk,7.27,26.27,116926.97895431395,0.18175,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3055.36,25.65,93.9,505.9,3.25,10.46,Chalk,7.32,29.02,70316.26078530148,0.183,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3055.79,23.93,78.4,413.4,5.91,10.56,Chalk,7.36,27.57,112074.65108228468,0.184,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3056.73,23.87,71.4,399.8,5.63,10.62,Chalk,7.4,27.36,98030.5607945538,0.185,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3057.52,20.02,94.3,432.2,4.29,10.43,Chalk,7.44,28.62,94260.83877643663,0.186,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3057.82,19.71,63.4,384.7,4.65,10.54,Chalk,7.47,25.21,78038.70812591139,0.18675,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3058.64,20.35,71.9,394.7,6.51,10.56,Chalk,7.51,25.37,122931.05224710878,0.18775,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3059.59,20.91,69.7,446.6,5.44,10.24,Chalk,7.52,27.91,90624.31278945414,0.188,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3059.83,25.05,107.8,458.5,5.48,10.51,Chalk,7.54,32.13,122591.02892924706,0.1885,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3060.35,17.01,84.6,445.6,7.0,10.53,Chalk,7.56,28.18,139914.35037497673,0.189,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3061.27,25.15,61.6,476.3,5.22,10.41,Chalk,7.59,27.6,77844.02311698633,0.18975,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3061.59,21.36,86.2,437.4,5.12,10.65,Chalk,7.61,29.32,100380.25385108688,0.19025,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3062.44,24.59,65.4,380.2,4.73,10.77,Chalk,7.63,26.87,76918.04923414845,0.19075,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3062.74,22.86,86.6,486.0,5.4,10.56,Chalk,7.66,28.02,111281.2436459938,0.1915,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3063.14,23.5,62.3,452.8,6.83,10.34,Chalk,7.69,28.86,98366.69749998671,0.19225,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3063.87,24.29,59.4,484.0,3.9,10.48,Chalk,7.74,27.34,56721.25401099459,0.1935,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3064.09,21.61,93.0,481.1,8.18,10.38,Chalk,7.78,31.0,163414.73642299967,0.1945,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3064.92,19.54,72.9,499.4,3.95,10.82,Chalk,7.83,24.28,79135.83997827888,0.19575,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3065.66,19.65,101.2,420.7,6.09,10.43,Chalk,7.87,28.49,144063.4840778078,0.19675,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3066.62,24.33,49.2,408.6,5.57,10.54,Chalk,7.92,24.9,73546.76569879398,0.198,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3066.82,25.78,91.0,452.5,4.34,10.45,Chalk,7.94,31.15,84686.18580556454,0.1985,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3067.18,20.11,75.0,450.1,3.1,10.39,Chalk,7.98,26.2,59309.990754013124,0.1995,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3067.71,24.72,93.3,506.1,4.09,10.41,Chalk,8.02,30.67,83095.47323117561,0.20049999999999998,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3068.49,24.35,76.0,476.6,5.09,10.7,Chalk,8.05,28.57,90383.94940847604,0.20125,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3069.08,18.17,91.5,462.1,5.83,10.7,Chalk,8.09,27.89,127390.64045572082,0.20224999999999999,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3069.36,24.27,78.2,407.6,5.02,10.37,Chalk,8.12,28.38,92324.73048374406,0.20299999999999999,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3069.6,20.45,83.8,427.9,4.45,10.37,Chalk,8.16,26.79,92837.59048005087,0.20400000000000001,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3070.08,25.74,102.0,391.5,5.08,10.6,Chalk,8.19,30.44,113543.19611248738,0.20475,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3070.41,22.58,83.2,423.4,5.03,10.6,Chalk,8.23,27.73,100661.87447048338,0.20575000000000002,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3070.75,28.24,72.9,463.5,5.22,10.43,Chalk,8.27,29.49,86226.44510875452,0.20675,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3071.19,21.94,68.0,474.2,4.44,10.56,Chalk,8.31,26.46,76192.96440598722,0.20775000000000002,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3071.85,20.48,89.6,481.8,3.96,10.35,Chalk,8.34,29.28,80868.25859627809,0.2085,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3072.68,23.38,99.2,486.8,4.6,10.6,Chalk,8.36,30.44,100004.8871620031,0.209,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3073.05,23.99,92.3,478.9,6.54,10.56,Chalk,8.39,29.22,137669.69364365638,0.20975000000000002,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3073.59,23.5,108.5,432.1,4.91,10.27,Chalk,8.44,30.47,116570.27074554465,0.211,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3074.37,21.13,86.7,425.6,6.18,10.46,Chalk,8.46,29.64,120469.53348782328,0.21150000000000002,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3075.26,24.03,73.9,508.2,5.41,10.47,Chalk,8.49,28.37,94047.16322515052,0.21225,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3075.62,19.15,102.8,440.6,7.56,10.61,Chalk,8.52,28.67,180427.89134627813,0.213,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3076.5,16.42,62.1,442.4,4.59,10.37,Chalk,8.55,22.94,82838.82868856937,0.21375000000000002,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3077.04,23.01,70.2,451.5,5.82,10.69,Chalk,8.59,26.99,100973.67988889304,0.21475,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3077.76,27.69,83.5,396.5,4.48,10.53,Chalk,8.61,28.76,86900.9546352341,0.21525,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3078.33,23.65,66.9,448.8,3.48,10.68,Chalk,8.66,27.41,56845.4334114093,0.2165,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3079.13,20.18,90.4,393.6,7.46,10.32,Chalk,8.69,27.34,164230.41046593012,0.21725,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3079.91,21.31,75.8,481.3,6.15,10.56,Chalk,8.73,29.29,106112.86859330021,0.21825,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3080.52,22.13,98.2,438.5,3.92,10.55,Chalk,8.74,27.37,93828.55159177943,0.2185,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3081.48,19.86,89.6,432.9,5.91,10.55,Chalk,8.79,27.77,127034.34521704803,0.21974999999999997,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3082.41,19.66,110.7,379.4,6.32,10.58,Chalk,8.82,26.62,174952.81217761472,0.2205,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3082.88,23.08,55.8,469.0,6.85,10.56,Chalk,8.84,26.52,96160.2271825793,0.221,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3083.17,23.21,89.4,551.9,4.4,10.19,Chalk,8.86,31.44,83530.07713549359,0.22149999999999997,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3083.49,19.81,84.3,433.3,4.86,10.77,Chalk,8.9,26.87,101646.80058232084,0.2225,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3083.9,18.7,84.1,454.2,4.33,10.43,Chalk,8.95,25.37,95689.66917664172,0.22374999999999998,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3084.62,21.58,76.0,519.3,5.35,10.44,Chalk,8.99,30.38,89296.92697792171,0.22475,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3084.97,21.04,87.2,551.0,4.73,10.54,Chalk,9.02,30.19,91135.67415734529,0.22549999999999998,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3085.62,23.7,52.7,407.8,5.78,10.6,Chalk,9.06,24.85,81853.47270539448,0.2265,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3086.42,20.22,52.2,504.6,2.93,10.33,Chalk,9.08,24.61,41644.905974003734,0.227,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3086.79,22.9,69.8,345.2,5.31,10.3,Chalk,9.12,26.14,94602.87503324695,0.22799999999999998,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3087.23,23.11,52.1,330.2,3.18,10.75,Chalk,9.14,21.79,50921.171922931986,0.2285,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3087.47,24.06,88.0,384.6,6.89,10.48,Chalk,9.17,27.74,145634.77029121184,0.22925,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3087.76,21.88,67.3,441.3,4.66,10.57,Chalk,9.21,26.27,79698.56931658248,0.23025,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3088.26,20.37,81.1,376.3,4.85,10.38,Chalk,9.24,27.8,94357.53042186146,0.231,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3088.68,21.33,86.5,508.6,6.21,10.77,Chalk,9.29,27.98,127920.87597008633,0.23224999999999998,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3089.05,21.61,79.6,457.9,5.39,10.65,Chalk,9.32,27.22,105097.80377882648,0.233,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3089.51,27.05,91.9,480.9,5.82,10.45,Chalk,9.35,32.0,111519.87722747524,0.23374999999999999,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3089.8,20.76,74.9,442.3,4.27,10.76,Chalk,9.38,26.77,79737.3689576266,0.23450000000000001,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3090.58,26.81,81.0,432.5,5.38,10.63,Chalk,9.41,30.32,95958.85637058581,0.23525000000000001,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3091.26,22.21,74.3,452.8,3.95,10.65,Chalk,9.43,27.46,71396.37231981293,0.23575,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3091.67,21.09,95.9,534.1,4.13,10.66,Chalk,9.47,29.12,90732.5888591749,0.23675000000000002,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3091.97,20.41,61.8,464.2,5.18,10.47,Chalk,9.51,25.72,83049.2344963105,0.23775,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3092.21,19.39,87.5,462.7,3.45,10.8,Chalk,9.55,27.65,72874.66358320194,0.23875000000000002,Chalk,True,False,False,False,False,False
VOLVE_15_9_F15,3092.95,21.62,104.9,414.1,5.26,10.79,Limestone,9.58,14.3,256728.20420266417,0.2395,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3093.32,21.91,89.0,416.1,5.58,10.8,Limestone,9.62,15.27,216453.1691645441,0.2405,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3093.87,22.11,72.9,429.1,5.5,10.18,Limestone,9.65,13.88,192302.52426584493,0.24125000000000002,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3094.54,27.61,86.9,480.8,3.03,10.54,Limestone,9.69,15.38,114225.57559775875,0.24225,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3095.02,25.54,72.0,469.2,4.58,10.59,Limestone,9.73,15.05,146017.73005459234,0.24325000000000002,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3095.25,22.31,98.2,377.1,6.47,10.48,Limestone,9.75,14.98,282171.3301649357,0.24375,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3095.87,21.07,88.7,474.1,5.92,10.53,Limestone,9.78,14.34,243647.47523983198,0.2445,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3096.82,18.56,84.3,485.0,4.99,10.53,Limestone,9.8,13.95,200662.29315970925,0.24500000000000002,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3097.13,22.74,103.0,479.8,4.96,10.73,Limestone,9.82,15.5,219373.75041172697,0.2455,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3097.63,24.57,82.9,479.0,5.22,10.71,Limestone,9.86,15.67,183900.60780083478,0.2465,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3098.08,25.36,59.9,480.0,5.64,10.59,Limestone,9.89,14.36,156745.43390975543,0.24725000000000003,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3098.47,20.69,82.8,470.9,4.66,10.6,Limestone,9.92,14.88,172637.41181453184,0.248,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3099.18,18.7,77.7,402.8,5.45,10.54,Limestone,9.96,13.84,203604.94087654643,0.24900000000000003,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3099.67,22.12,81.4,494.9,6.35,10.84,Limestone,10.0,14.29,240698.3995866591,0.25,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3100.12,23.3,89.3,525.1,5.03,10.59,Limestone,10.02,15.84,188804.86269726197,0.2505,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3100.46,21.27,92.3,506.8,5.97,10.8,Limestone,10.04,12.6,290916.80204807833,0.251,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3100.95,23.28,65.6,467.2,4.45,10.68,Limestone,10.07,15.91,122308.39003488811,0.25175000000000003,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3101.94,21.82,82.1,453.3,4.76,10.62,Limestone,10.12,16.63,156505.499174655,0.253,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3102.84,22.5,78.9,431.1,5.92,10.31,Limestone,10.13,14.78,210352.20681703195,0.25325000000000003,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3103.12,22.7,85.0,381.2,7.65,10.72,Limestone,10.16,13.96,309855.62251594797,0.254,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3103.82,21.93,88.1,494.9,5.04,10.28,Limestone,10.17,15.69,188399.03619395662,0.25425,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3104.41,18.91,80.8,396.9,7.77,10.51,Limestone,10.19,12.57,332151.6626719542,0.25475,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3105.15,25.15,63.5,441.9,4.56,10.33,Limestone,10.23,15.64,123443.23726932394,0.25575000000000003,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3106.1,20.64,80.4,441.0,6.33,10.68,Limestone,10.26,14.77,229283.15897068384,0.2565,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3106.38,16.28,99.3,506.5,6.2,10.48,Limestone,10.3,13.59,301258.04709622415,0.2575,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3107.02,21.81,65.1,482.8,6.44,10.64,Limestone,10.31,12.82,217645.57231004105,0.25775000000000003,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3107.27,23.01,102.2,431.6,5.17,10.22,Limestone,10.32,13.16,267145.9825871883,0.258,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3107.77,24.44,56.5,451.7,5.67,10.67,Limestone,10.35,14.18,150523.08468775827,0.25875,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3108.33,22.58,84.8,447.9,5.52,10.66,Limestone,10.39,13.11,237609.35729701852,0.25975000000000004,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3108.6,22.26,72.6,481.2,4.92,10.38,Limestone,10.4,14.04,169412.24387485275,0.26,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3108.99,22.45,81.5,415.8,5.16,10.46,Limestone,10.42,14.41,194281.74755833225,0.2605,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3109.65,20.31,92.7,468.0,3.57,10.74,Limestone,10.43,13.79,159794.16651469297,0.26075,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3110.03,21.22,95.8,448.1,5.26,10.58,Limestone,10.47,13.48,248724.28672442315,0.26175000000000004,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3110.81,24.27,101.0,554.2,5.21,10.67,Limestone,10.51,16.16,216759.88268167086,0.26275,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3111.54,20.81,58.5,424.6,4.48,10.27,Limestone,10.54,13.1,133279.27214720918,0.26349999999999996,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3112.14,22.44,68.5,505.2,3.59,10.51,Limestone,10.58,14.08,116429.58345293794,0.2645,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3112.79,21.03,73.1,439.3,4.63,10.69,Limestone,10.61,15.44,146001.8152236065,0.26525,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3113.25,20.52,70.4,452.6,5.25,10.43,Limestone,10.66,15.56,158168.4331060264,0.2665,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3113.88,21.64,88.1,510.5,4.2,10.44,Limestone,10.68,14.7,167610.22308697275,0.267,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3114.34,21.68,93.6,478.2,5.74,10.54,Limestone,10.69,16.03,223049.95559647252,0.26725,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3115.27,21.76,53.8,451.9,4.9,10.42,Limestone,10.74,12.76,137639.384144023,0.2685,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3115.53,22.8,65.3,442.2,4.62,10.75,Limestone,10.78,12.12,165771.49145549574,0.26949999999999996,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3115.9,17.34,79.1,512.0,5.45,10.65,Limestone,10.81,14.25,201289.58768924305,0.27025,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3116.3,21.07,81.5,442.0,6.28,10.54,Limestone,10.82,12.87,264576.95454761776,0.2705,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3117.13,23.5,105.3,442.0,5.16,10.86,Limestone,10.85,16.42,220254.93843959973,0.27125,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3117.69,25.6,63.1,429.1,4.41,10.52,Limestone,10.88,13.83,134125.82136955607,0.272,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3118.33,19.12,73.4,528.6,5.57,10.62,Limestone,10.89,13.66,199177.0316036034,0.27225,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3118.77,19.38,101.1,406.0,4.54,10.4,Limestone,10.93,13.08,233473.93627873264,0.27325,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3119.19,22.66,73.8,467.8,3.7,10.54,Limestone,10.96,14.11,128967.79499685958,0.274,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3119.9,24.66,92.4,469.7,6.45,10.65,Limestone,10.97,15.09,262823.70105589594,0.27425,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3120.65,20.22,74.5,408.4,4.3,10.64,Limestone,10.98,11.59,183986.77231315713,0.2745,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3121.27,17.59,77.5,445.4,5.36,10.41,Limestone,11.01,13.16,210017.49570583957,0.27525,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3122.03,22.72,90.0,441.4,3.81,10.35,Limestone,11.05,14.68,155583.6277269733,0.27625,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3122.85,19.98,77.4,432.1,5.25,10.56,Limestone,11.08,14.04,192633.17672541869,0.277,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3123.13,26.08,70.3,460.5,5.41,10.6,Limestone,11.12,14.05,180296.8493905257,0.27799999999999997,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3123.52,21.83,92.0,468.8,6.32,10.25,Limestone,11.14,14.92,259289.1255817718,0.2785,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3124.22,19.2,67.9,444.8,2.66,10.87,Limestone,11.16,12.13,99260.60800042292,0.279,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3125.12,19.9,92.8,536.6,3.63,10.59,Limestone,11.21,14.07,159411.75797714244,0.28025,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3125.96,22.49,76.2,430.0,6.63,10.24,Limestone,11.25,14.05,239285.0092585042,0.28125,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3126.63,21.29,67.7,466.7,4.81,10.61,Limestone,11.29,13.84,156690.32603508065,0.28225,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3127.19,22.38,94.1,461.2,4.04,10.3,Limestone,11.33,14.45,175180.3490950649,0.28325,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3127.41,29.43,74.8,480.7,6.25,10.39,Limestone,11.34,15.32,203252.47089338387,0.2835,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3128.35,19.51,78.5,464.8,4.32,10.61,Limestone,11.39,14.67,153920.99410052848,0.28475,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3129.14,24.02,51.7,422.8,4.08,10.36,Limestone,11.42,13.04,107890.63738806715,0.2855,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3129.57,25.45,63.8,482.4,7.23,10.4,Limestone,11.44,15.58,197144.21690937498,0.286,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3130.18,25.12,98.8,457.1,5.19,10.67,Limestone,11.48,13.85,246410.28850035646,0.28700000000000003,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3130.57,19.62,84.3,495.6,2.64,10.53,Limestone,11.52,15.35,96667.98258306798,0.288,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3131.5,22.4,98.6,487.7,5.08,10.48,Limestone,11.54,15.54,214532.38174735062,0.2885,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3132.06,18.54,80.0,480.4,3.9,10.52,Limestone,11.57,13.29,156293.82541162753,0.28925,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3132.94,24.12,82.6,493.7,2.56,10.8,Limestone,11.58,15.37,91825.76129410254,0.2895,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3133.64,20.99,106.4,433.8,6.27,10.67,Limestone,11.6,16.35,271448.2279910853,0.29,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3134.26,22.98,87.8,460.1,6.88,10.34,Limestone,11.63,14.31,280849.326872539,0.29075,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3135.18,25.58,106.1,500.8,6.3,10.77,Limestone,11.67,14.13,314731.0873344084,0.29175,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3135.49,22.76,74.6,465.8,4.94,10.48,Limestone,11.71,14.38,170660.1701158461,0.29275,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3135.75,22.72,77.7,425.6,4.65,10.53,Limestone,11.74,12.46,193046.08564497775,0.2935,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3136.48,21.61,69.9,414.9,4.74,10.4,Limestone,11.79,12.32,179049.4103995422,0.29474999999999996,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3137.41,25.32,89.8,487.3,6.64,10.48,Limestone,11.83,17.76,223497.5485776076,0.29575,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3137.72,20.8,68.0,434.3,2.36,10.58,Limestone,11.87,11.74,91181.26290021747,0.29674999999999996,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3138.11,23.26,106.8,454.3,5.64,10.56,Limestone,11.89,14.07,284829.5849609827,0.29725,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3138.63,23.64,57.1,512.7,6.22,10.81,Limestone,11.92,14.45,163707.51890614568,0.298,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3139.58,24.1,81.5,422.7,3.77,10.38,Limestone,11.96,15.05,136057.85591196417,0.29900000000000004,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3140.46,23.0,72.8,503.7,6.24,10.53,Limestone,11.98,15.77,191781.40502883875,0.2995,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3141.43,19.74,85.4,416.3,6.97,10.23,Limestone,12.01,12.49,316962.9522526558,0.30025,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3142.25,22.24,70.2,504.3,4.34,10.46,Limestone,12.04,13.66,148568.49553061477,0.301,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3142.73,18.09,84.9,463.2,3.25,10.7,Limestone,12.09,13.73,133831.90070811147,0.30225,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3142.97,21.63,87.6,388.0,4.49,10.77,Limestone,12.13,13.2,198342.2986912599,0.30325,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3143.67,23.87,89.8,407.6,5.9,10.79,Limestone,12.16,15.85,222497.08387476476,0.304,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3144.58,24.75,108.1,421.9,8.81,10.49,Limestone,12.21,15.37,412089.00624018285,0.30525,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3145.14,20.68,80.8,461.6,4.12,10.5,Limestone,12.25,13.5,164188.68949491135,0.30625,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3145.65,27.4,77.4,501.3,4.74,10.4,Limestone,12.3,14.88,164285.07184699096,0.3075,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3146.49,18.43,78.8,471.9,4.69,10.52,Limestone,12.31,14.47,170006.05973518104,0.30775,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3147.01,23.46,59.8,421.9,5.15,10.73,Limestone,12.34,13.49,152083.48513364085,0.3085,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3147.79,23.71,96.0,514.1,5.54,10.67,Limestone,12.38,15.03,235503.0960449327,0.3095,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3148.16,23.75,67.0,453.8,3.13,10.47,Limestone,12.41,12.66,110468.22818796989,0.31025,Limestone,False,False,False,True,False,False
VOLVE_15_9_F15,3148.87,23.31,97.5,419.7,4.08,10.5,Limestone,12.45,14.7,180194.69853134695,0.31124999999999997,Limestone,False,False,False,True,False,False
