Well_ID,Depth_m,WOB_klbs,RPM,Flow_Rate_gpm,Torque_kftlbs,Mud_Weight_ppg,Formation,Bit_Hours,ROP_m_hr
VOLVE_15_9_F15,2310.66,18.21,87.3,406.3,4.39,10.21,Sandstone,10.41,24.05
VOLVE_15_9_F15,2311.56,19.94,56.6,398.2,4.45,10.22,Sandstone,10.45,21.96
VOLVE_15_9_F15,2312.5,20.23,63.1,461.4,7.04,10.37,Sandstone,10.46,25.28
VOLVE_15_9_F15,2312.83,21.4,92.1,435.2,8.61,10.24,Sandstone,10.48,29.55
VOLVE_15_9_F15,2313.18,15.94,76.9,481.1,5.44,10.32,Sandstone,10.53,25.63
VOLVE_15_9_F15,2313.61,25.76,82.0,445.3,3.98,10.24,Sandstone,10.55,28.39
VOLVE_15_9_F15,2313.86,23.2,108.1,419.9,6.84,9.97,Sandstone,10.59,29.36
VOLVE_15_9_F15,2314.39,19.76,99.3,468.5,5.33,9.97,Sandstone,10.61,27.16
VOLVE_15_9_F15,2315.17,20.07,87.7,371.7,5.47,10.33,Sandstone,10.64,25.1
VOLVE_15_9_F15,2315.44,19.75,68.3,401.5,4.64,10.26,Sandstone,10.67,23.64
VOLVE_15_9_F15,2315.88,16.82,81.2,413.2,4.07,10.29,Sandstone,10.71,23.55
VOLVE_15_9_F15,2316.36,15.81,70.9,358.8,5.13,10.31,Sandstone,10.74,21.55
VOLVE_15_9_F15,2317.32,16.35,79.9,469.2,4.01,10.3,Sandstone,10.76,23.57
VOLVE_15_9_F15,2318.11,16.04,70.0,420.5,4.18,10.26,Sandstone,10.8,21.81
VOLVE_15_9_F15,2318.61,23.44,85.1,464.1,5.45,10.46,Sandstone,10.85,26.97
VOLVE_15_9_F15,2318.97,18.01,79.1,484.5,5.18,10.3,Sandstone,10.89,24.73
VOLVE_15_9_F15,2319.87,21.99,69.8,505.3,3.28,10.31,Sandstone,10.92,25.86
VOLVE_15_9_F15,2320.3,18.63,64.9,486.6,5.11,10.2,Sandstone,10.93,24.73
VOLVE_15_9_F15,2321.0,18.93,108.0,390.6,4.79,10.1,Sandstone,10.95,28.89
VOLVE_15_9_F15,2321.75,18.65,72.9,418.5,5.43,10.6,Sandstone,10.99,24.93
VOLVE_15_9_F15,2322.58,17.8,99.4,385.1,7.76,10.4,Sandstone,11.01,26.66
VOLVE_15_9_F15,2323.27,23.62,81.7,417.9,4.34,10.31,Sandstone,11.04,27.55
VOLVE_15_9_F15,2323.8,19.58,85.0,513.3,4.97,10.24,Sandstone,11.08,26.8
VOLVE_15_9_F15,2324.11,22.76,85.2,466.6,4.9,10.37,Sandstone,11.11,25.17
VOLVE_15_9_F15,2324.47,19.84,79.1,494.4,4.34,10.2,Sandstone,11.15,26.25
VOLVE_15_9_F15,2325.14,22.81,83.4,401.2,3.92,10.38,Sandstone,11.17,25.39
VOLVE_15_9_F15,2325.73,19.5,91.8,446.4,5.31,10.5,Sandstone,11.2,25.22
VOLVE_15_9_F15,2326.24,18.6,64.3,478.5,3.55,10.26,Sandstone,11.22,22.09
VOLVE_15_9_F15,2326.86,15.6,80.7,414.3,6.61,10.51,Sandstone,11.26,21.83
VOLVE_15_9_F15,2327.75,21.14,83.9,445.7,5.55,10.24,Sandstone,11.29,25.9
VOLVE_15_9_F15,2327.99,23.12,93.3,492.5,3.98,10.01,Sandstone,11.32,28.14
VOLVE_15_9_F15,2328.3,21.77,77.2,494.7,5.57,10.4,Sandstone,11.33,26.35
VOLVE_15_9_F15,2328.5,18.22,80.4,475.8,4.98,10.26,Sandstone,11.36,24.45
VOLVE_15_9_F15,2328.95,21.29,95.2,453.1,4.0,10.4,Sandstone,11.39,26.88
VOLVE_15_9_F15,2329.29,16.64,59.2,459.1,4.35,10.11,Sandstone,11.42,23.02
VOLVE_15_9_F15,2329.71,16.77,100.3,410.0,5.28,10.2,Sandstone,11.44,25.47
VOLVE_15_9_F15,2329.97,17.57,70.7,529.8,7.23,10.48,Sandstone,11.49,25.34
VOLVE_15_9_F15,2330.44,17.61,99.3,403.2,3.77,10.32,Sandstone,11.54,25.33
VOLVE_15_9_F15,2330.96,20.78,102.3,506.5,5.85,10.5,Sandstone,11.58,25.64
VOLVE_15_9_F15,2331.9,21.38,78.2,377.6,3.7,10.18,Sandstone,11.6,24.98
VOLVE_15_9_F15,2332.56,18.29,98.5,443.7,4.72,10.63,Sandstone,11.63,24.52
VOLVE_15_9_F15,2333.44,23.3,78.0,469.8,4.07,10.62,Sandstone,11.66,27.7
VOLVE_15_9_F15,2334.14,18.05,72.6,425.5,6.46,10.39,Sandstone,11.7,24.86
VOLVE_15_9_F15,2334.69,22.25,89.3,394.5,6.89,10.3,Sandstone,11.73,26.53
VOLVE_15_9_F15,2335.61,18.42,96.7,421.7,6.46,10.34,Sandstone,11.76,25.1
VOLVE_15_9_F15,2336.43,19.37,69.1,444.6,4.03,10.44,Sandstone,11.8,21.35
VOLVE_15_9_F15,2336.65,19.51,57.4,461.3,3.62,10.32,Sandstone,11.83,22.03
VOLVE_15_9_F15,2337.02,21.44,86.6,449.8,5.26,10.23,Sandstone,11.87,25.87
VOLVE_15_9_F15,2338.02,18.85,108.2,459.6,7.57,10.13,Sandstone,11.91,27.59
VOLVE_15_9_F15,2338.84,15.16,83.3,468.0,5.83,9.95,Sandstone,11.94,23.44
VOLVE_15_9_F15,2339.37,21.28,103.0,481.5,8.42,10.24,Sandstone,11.97,29.94
VOLVE_15_9_F15,2340.04,19.34,100.1,436.2,4.87,9.97,Sandstone,12.01,25.57
VOLVE_15_9_F15,2340.86,23.71,97.1,468.2,5.59,10.26,Sandstone,12.04,30.04
VOLVE_15_9_F15,2341.37,16.13,81.3,407.6,5.54,10.51,Sandstone,12.08,21.72
VOLVE_15_9_F15,2341.61,18.85,73.9,390.3,4.74,10.27,Sandstone,12.11,24.08
VOLVE_15_9_F15,2342.3,15.34,85.8,436.0,4.6,10.14,Sandstone,12.13,23.09
VOLVE_15_9_F15,2342.6,19.62,66.4,578.9,3.54,10.2,Sandstone,12.14,24.65
VOLVE_15_9_F15,2342.99,19.63,96.3,454.1,4.18,10.16,Sandstone,12.17,25.74
VOLVE_15_9_F15,2343.61,22.88,77.8,488.3,8.0,10.54,Sandstone,12.21,26.05
VOLVE_15_9_F15,2344.44,20.59,81.5,502.1,4.43,10.18,Sandstone,12.25,26.13
VOLVE_15_9_F15,2344.82,18.11,80.9,442.2,6.18,10.01,Sandstone,12.29,23.93
VOLVE_15_9_F15,2345.18,19.6,72.1,514.1,2.85,10.66,Sandstone,12.31,24.15
VOLVE_15_9_F15,2345.72,21.84,75.7,474.5,5.17,10.25,Sandstone,12.36,26.25
VOLVE_15_9_F15,2346.03,14.99,89.5,498.4,3.44,10.15,Sandstone,12.37,23.81
VOLVE_15_9_F15,2346.43,20.74,66.7,462.6,4.61,10.28,Sandstone,12.38,23.78
VOLVE_15_9_F15,2346.87,17.6,67.3,464.8,5.71,10.25,Sandstone,12.42,24.85
VOLVE_15_9_F15,2347.69,18.48,70.8,511.7,4.38,10.35,Sandstone,12.44,22.34
VOLVE_15_9_F15,2348.42,19.44,84.7,435.2,7.33,10.26,Sandstone,12.46,25.93
VOLVE_15_9_F15,2348.91,15.6,59.6,468.0,4.7,9.96,Sandstone,12.48,23.62
VOLVE_15_9_F15,2349.87,15.63,73.0,458.6,4.74,10.26,Sandstone,12.5,23.64
VOLVE_15_9_F15,2350.29,21.03,48.9,460.3,4.2,10.42,Sandstone,12.53,21.14
VOLVE_15_9_F15,2350.89,18.34,59.6,482.8,3.5,10.2,Sandstone,12.56,21.94
VOLVE_15_9_F15,2351.59,19.31,77.5,468.3,4.03,10.39,Sandstone,12.57,24.15
VOLVE_15_9_F15,2352.55,19.97,88.4,452.4,5.71,10.43,Sandstone,12.62,24.12
VOLVE_15_9_F15,2353.44,16.31,85.2,522.6,3.84,10.46,Sandstone,12.66,23.26
VOLVE_15_9_F15,2353.94,17.55,83.5,470.9,4.51,10.13,Sandstone,12.69,22.91
VOLVE_15_9_F15,2354.54,17.18,75.3,429.9,4.28,10.14,Sandstone,12.74,23.63
VOLVE_15_9_F15,2355.1,13.6,101.6,455.8,6.77,10.29,Sandstone,12.76,24.44
VOLVE_15_9_F15,2355.55,18.93,76.7,455.7,5.05,10.01,Sandstone,12.78,23.67
VOLVE_15_9_F15,2356.13,19.01,61.9,433.3,4.97,10.12,Sandstone,12.82,22.51
VOLVE_15_9_F15,2356.4,20.61,104.6,437.5,4.4,10.33,Sandstone,12.84,25.01
VOLVE_15_9_F15,2356.65,20.31,70.5,450.8,3.87,9.97,Sandstone,12.89,24.69
VOLVE_15_9_F15,2356.9,15.09,79.6,475.4,3.31,10.02,Sandstone,12.91,22.04
VOLVE_15_9_F15,2357.21,15.15,98.5,410.0,4.71,10.36,Sandstone,12.93,21.97
VOLVE_15_9_F15,2357.64,17.88,74.0,478.0,2.72,10.04,Sandstone,12.95,24.13
VOLVE_15_9_F15,2358.35,19.95,100.6,447.0,6.21,10.69,Sandstone,12.96,27.01
VOLVE_15_9_F15,2359.22,18.14,85.7,411.8,5.47,10.13,Sandstone,13.0,24.25
VOLVE_15_9_F15,2360.05,17.49,91.6,475.9,3.48,10.12,Sandstone,13.04,22.81
VOLVE_15_9_F15,2360.51,22.73,87.4,467.7,5.07,10.07,Sandstone,13.07,27.77
VOLVE_15_9_F15,2360.74,20.88,80.1,478.2,6.47,10.28,Sandstone,13.09,24.07
VOLVE_15_9_F15,2360.99,21.21,107.3,499.6,5.47,10.25,Sandstone,13.13,26.14
VOLVE_15_9_F15,2361.83,20.31,95.3,528.6,3.76,10.34,Sandstone,13.16,25.89
VOLVE_15_9_F15,2362.72,16.68,57.7,458.6,5.81,10.25,Sandstone,13.19,22.0
VOLVE_15_9_F15,2363.67,21.28,77.1,444.5,6.28,10.42,Sandstone,13.21,24.58
VOLVE_15_9_F15,2364.64,25.76,95.7,450.6,7.22,10.25,Sandstone,13.26,29.45
VOLVE_15_9_F15,2365.52,20.98,48.4,441.3,3.43,10.23,Sandstone,13.27,22.09
VOLVE_15_9_F15,2366.0,19.21,71.5,433.6,8.54,10.32,Sandstone,13.3,24.25
VOLVE_15_9_F15,2366.58,15.63,100.0,456.1,5.33,9.99,Sandstone,13.33,22.93
VOLVE_15_9_F15,2367.45,17.58,88.7,394.4,4.83,10.12,Sandstone,13.35,24.97
VOLVE_15_9_F15,2368.37,21.21,76.0,489.0,5.41,10.54,Sandstone,13.37,24.95
VOLVE_15_9_F15,2368.86,21.09,94.7,469.7,6.34,10.02,Sandstone,13.4,25.79
VOLVE_15_9_F15,2369.56,16.89,116.6,516.2,7.14,10.42,Sandstone,13.41,25.67
VOLVE_15_9_F15,2369.9,20.68,70.0,421.1,3.89,9.93,Sandstone,13.44,25.22
VOLVE_15_9_F15,2370.11,17.06,65.6,513.0,4.12,10.04,Sandstone,13.48,23.22
VOLVE_15_9_F15,2370.59,21.64,109.9,493.5,4.66,10.17,Sandstone,13.53,27.33
VOLVE_15_9_F15,2371.53,21.01,99.2,417.6,3.4,10.35,Sandstone,13.55,24.64
VOLVE_15_9_F15,2372.25,21.94,79.7,411.8,5.48,10.26,Sandstone,13.56,25.47
VOLVE_15_9_F15,2373.17,18.26,84.9,469.0,6.05,10.35,Sandstone,13.58,23.07
VOLVE_15_9_F15,2373.65,21.31,96.7,478.9,4.42,10.21,Sandstone,13.61,26.27
VOLVE_15_9_F15,2373.89,19.78,96.8,487.1,4.44,10.26,Sandstone,13.62,25.24
VOLVE_15_9_F15,2374.38,20.49,97.8,430.4,4.53,10.29,Sandstone,13.64,23.87
VOLVE_15_9_F15,2374.92,19.66,71.8,551.5,6.03,10.43,Sandstone,13.69,24.53
VOLVE_15_9_F15,2375.66,17.34,80.1,410.7,4.13,10.55,Sandstone,13.74,20.97
VOLVE_15_9_F15,2376.63,20.32,113.3,502.3,2.87,10.13,Sandstone,13.76,26.15
VOLVE_15_9_F15,2377.08,20.64,93.8,386.1,5.36,10.26,Sandstone,13.78,22.6
VOLVE_15_9_F15,2377.89,16.75,109.1,424.3,4.62,10.23,Sandstone,13.82,23.78
VOLVE_15_9_F15,2378.8,20.94,87.0,491.0,3.91,10.33,Sandstone,13.86,24.12
VOLVE_15_9_F15,2379.19,20.81,76.4,525.5,5.03,10.5,Sandstone,13.9,24.93
VOLVE_15_9_F15,2380.02,17.83,69.8,500.5,4.87,10.3,Sandstone,13.94,23.13
VOLVE_15_9_F15,2380.98,20.19,77.8,449.1,4.62,10.21,Sandstone,13.97,24.49
VOLVE_15_9_F15,2381.8,17.99,102.4,409.5,4.95,10.45,Sandstone,13.98,25.2
VOLVE_15_9_F15,2382.32,21.0,85.7,506.6,3.13,10.25,Sandstone,14.03,26.38
VOLVE_15_9_F15,2382.99,17.31,62.3,448.6,3.32,10.27,Sandstone,14.07,21.31
VOLVE_15_9_F15,2383.79,22.84,69.3,513.6,5.44,10.38,Sandstone,14.1,25.19
VOLVE_15_9_F15,2384.63,22.71,119.1,501.5,6.69,10.09,Sandstone,14.11,27.8
VOLVE_15_9_F15,2385.4,21.58,71.4,476.9,4.08,10.09,Sandstone,14.14,24.42
VOLVE_15_9_F15,2386.38,24.42,88.0,423.3,7.73,10.14,Sandstone,14.19,28.14
VOLVE_15_9_F15,2387.27,23.12,97.4,425.7,5.27,10.25,Sandstone,14.22,25.27
VOLVE_15_9_F15,2387.64,21.89,79.4,479.9,4.29,10.45,Sandstone,14.26,26.8
VOLVE_15_9_F15,2388.64,23.46,48.4,462.2,5.03,10.19,Sandstone,14.3,20.73
VOLVE_15_9_F15,2389.4,19.25,65.6,531.6,5.12,10.22,Sandstone,14.33,23.94
VOLVE_15_9_F15,2390.34,18.18,69.8,480.8,4.73,10.32,Sandstone,14.37,22.11
VOLVE_15_9_F15,2390.93,22.01,62.6,477.4,4.87,10.16,Sandstone,14.41,21.62
VOLVE_15_9_F15,2391.85,19.29,105.4,518.5,5.97,10.23,Sandstone,14.45,27.37
VOLVE_15_9_F15,2392.84,21.88,96.0,431.0,7.01,10.29,Sandstone,14.5,26.12
VOLVE_15_9_F15,2393.69,17.65,102.6,477.5,3.95,10.38,Sandstone,14.53,24.85
VOLVE_15_9_F15,2394.53,17.93,70.6,422.5,3.68,10.44,Sandstone,14.54,21.37
VOLVE_15_9_F15,2394.9,15.93,80.5,492.6,4.74,10.27,Sandstone,14.56,23.63
VOLVE_15_9_F15,2395.21,16.8,99.4,520.1,6.02,10.25,Sandstone,14.57,24.23
VOLVE_15_9_F15,2396.03,20.44,57.5,464.5,2.49,10.27,Sandstone,14.61,23.0
VOLVE_15_9_F15,2396.79,16.06,111.6,389.4,5.28,10.33,Sandstone,14.64,22.8
VOLVE_15_9_F15,2397.49,17.12,101.3,497.4,7.05,10.52,Sandstone,14.65,25.78
VOLVE_15_9_F15,2398.05,17.59,90.3,517.4,5.24,10.63,Sandstone,14.7,24.53
VOLVE_15_9_F15,2398.3,18.57,74.7,427.3,5.47,10.58,Sandstone,14.75,24.03
VOLVE_15_9_F15,2398.96,19.82,64.1,430.3,4.87,10.46,Sandstone,14.76,22.93
VOLVE_15_9_F15,2399.58,24.5,94.1,496.2,5.96,10.15,Sandstone,14.79,28.57
VOLVE_15_9_F15,2400.36,21.59,106.8,420.1,6.37,10.33,Sandstone,14.82,26.5
VOLVE_15_9_F15,2400.63,18.13,89.6,412.4,4.03,10.25,Sandstone,14.84,24.06
VOLVE_15_9_F15,2401.15,19.66,93.6,421.0,3.57,10.28,Sandstone,14.87,24.11
VOLVE_15_9_F15,2401.69,18.26,94.0,439.1,5.75,10.56,Sandstone,14.9,24.05
VOLVE_15_9_F15,2402.26,21.82,86.7,487.0,5.32,10.5,Sandstone,14.94,26.5
VOLVE_15_9_F15,2402.49,21.02,91.5,463.4,7.51,10.43,Sandstone,14.98,25.99
VOLVE_15_9_F15,2403.16,18.26,107.0,495.3,3.56,10.69,Sandstone,15.02,23.08
VOLVE_15_9_F15,2403.51,20.58,92.6,480.0,6.35,10.43,Sandstone,15.04,25.85
VOLVE_15_9_F15,2404.44,20.75,86.1,511.2,3.98,10.52,Sandstone,15.06,26.07
VOLVE_15_9_F15,2405.15,19.76,72.0,499.1,5.11,10.39,Sandstone,15.1,23.78
VOLVE_15_9_F15,2406.01,20.6,96.4,412.8,6.09,10.33,Sandstone,15.13,24.64
VOLVE_15_9_F15,2406.6,21.07,85.3,443.3,5.17,10.61,Sandstone,15.14,23.77
VOLVE_15_9_F15,2407.1,24.95,85.5,508.3,5.65,10.18,Sandstone,15.19,26.45
VOLVE_15_9_F15,2407.51,22.63,92.4,473.4,5.26,10.06,Sandstone,15.2,25.16
VOLVE_15_9_F15,2408.02,17.23,84.4,436.1,4.86,10.16,Sandstone,15.24,22.66
VOLVE_15_9_F15,2408.96,20.26,89.8,442.1,3.7,10.23,Sandstone,15.26,22.73
VOLVE_15_9_F15,2409.9,24.96,86.9,491.9,4.44,10.44,Sandstone,15.28,24.29
VOLVE_15_9_F15,2410.85,20.56,78.7,442.4,4.99,10.49,Sandstone,15.33,23.59
VOLVE_15_9_F15,2411.67,24.26,97.3,502.4,5.71,10.19,Sandstone,15.36,28.02
VOLVE_15_9_F15,2412.01,26.2,45.2,448.7,4.91,10.21,Sandstone,15.41,20.95
VOLVE_15_9_F15,2412.78,17.33,92.8,516.4,3.66,10.24,Sandstone,15.44,26.17
VOLVE_15_9_F15,2413.25,19.48,68.7,503.5,5.95,10.31,Sandstone,15.48,24.28
VOLVE_15_9_F15,2413.79,19.84,101.2,433.8,5.67,10.31,Sandstone,15.5,24.99
VOLVE_15_9_F15,2414.36,16.4,56.5,487.5,4.65,10.36,Sandstone,15.53,22.28
VOLVE_15_9_F15,2414.76,23.14,76.0,401.5,5.26,10.16,Sandstone,15.55,23.63
VOLVE_15_9_F15,2415.13,20.52,90.0,458.5,3.95,10.14,Sandstone,15.58,24.55
VOLVE_15_9_F15,2415.41,15.53,81.9,455.3,2.66,10.18,Sandstone,15.61,19.94
VOLVE_15_9_F15,2415.97,20.47,73.3,387.8,5.02,10.31,Sandstone,15.62,22.81
VOLVE_15_9_F15,2416.64,17.7,100.4,385.0,4.31,10.12,Sandstone,15.65,23.79
VOLVE_15_9_F15,2417.55,19.61,64.2,503.3,4.03,10.17,Sandstone,15.67,22.62
VOLVE_15_9_F15,2417.76,13.44,85.5,453.8,5.31,10.38,Sandstone,15.69,20.88
VOLVE_15_9_F15,2418.0,19.21,74.5,461.4,4.62,10.53,Sandstone,15.72,21.44
VOLVE_15_9_F15,2418.79,21.78,95.4,443.3,6.17,10.36,Sandstone,15.77,26.83
VOLVE_15_9_F15,2419.62,18.63,75.3,505.5,4.02,10.14,Sandstone,15.81,21.53
VOLVE_15_9_F15,2419.85,15.24,84.0,395.0,4.23,10.41,Sandstone,15.83,22.86
VOLVE_15_9_F15,2420.66,19.54,79.4,488.7,4.78,10.22,Sandstone,15.88,23.16
VOLVE_15_9_F15,2421.31,19.18,83.0,534.0,2.8,10.52,Sandstone,15.89,22.11
VOLVE_15_9_F15,2421.76,23.61,86.2,422.8,4.48,10.37,Sandstone,15.9,24.49
VOLVE_15_9_F15,2422.49,20.79,84.6,416.2,6.76,10.18,Sandstone,15.92,24.21
VOLVE_15_9_F15,2422.93,19.12,83.1,470.4,4.16,10.33,Sandstone,15.94,23.73
VOLVE_15_9_F15,2423.48,16.69,73.5,480.9,4.79,10.1,Sandstone,15.99,21.67
VOLVE_15_9_F15,2424.07,19.58,87.5,403.6,4.18,10.33,Sandstone,16.03,24.7
VOLVE_15_9_F15,2424.51,24.54,66.3,440.6,4.33,10.27,Sandstone,16.07,24.45
VOLVE_15_9_F15,2424.97,20.65,89.6,515.6,5.46,10.62,Sandstone,16.09,24.76
VOLVE_15_9_F15,2425.88,21.35,83.7,531.5,3.75,10.34,Sandstone,16.1,24.47
VOLVE_15_9_F15,2426.41,13.52,50.3,448.4,4.91,10.32,Sandstone,16.13,20.76
VOLVE_15_9_F15,2426.83,22.0,86.8,460.2,6.14,9.95,Sandstone,16.16,25.07
VOLVE_15_9_F15,2427.44,19.94,109.4,467.7,6.14,10.4,Sandstone,16.17,25.29
VOLVE_15_9_F15,2427.74,19.77,82.5,343.6,2.47,10.48,Sandstone,16.21,21.09
VOLVE_15_9_F15,2428.4,20.15,86.6,424.8,5.14,10.49,Sandstone,16.25,24.72
VOLVE_15_9_F15,2429.27,20.22,73.2,452.9,7.17,10.29,Sandstone,16.27,23.58
VOLVE_15_9_F15,2429.85,19.07,119.5,548.7,3.27,10.22,Sandstone,16.3,25.08
VOLVE_15_9_F15,2430.07,18.48,117.6,471.9,7.35,10.5,Sandstone,16.33,25.98
VOLVE_15_9_F15,2430.99,16.22,109.9,513.3,2.09,10.3,Sandstone,16.36,23.99
VOLVE_15_9_F15,2431.79,18.8,115.4,447.3,6.1,10.31,Sandstone,16.37,24.5
VOLVE_15_9_F15,2432.76,22.51,70.7,472.9,3.1,10.26,Sandstone,16.41,24.01
VOLVE_15_9_F15,2433.61,18.34,64.9,416.5,4.84,9.97,Sandstone,16.44,23.79
VOLVE_15_9_F15,2434.5,21.73,126.5,395.7,7.19,10.19,Sandstone,16.46,27.91
VOLVE_15_9_F15,2435.43,17.06,81.5,409.5,3.21,10.33,Sandstone,16.49,22.76
VOLVE_15_9_F15,2435.83,16.36,71.5,437.0,7.09,10.4,Sandstone,16.54,21.69
VOLVE_15_9_F15,2436.82,18.67,90.9,450.7,3.69,10.31,Sandstone,16.56,23.31
VOLVE_15_9_F15,2437.22,22.06,67.1,428.9,5.41,10.39,Sandstone,16.61,23.96
VOLVE_15_9_F15,2438.21,16.08,87.9,360.1,3.5,10.06,Sandstone,16.66,19.24
VOLVE_15_9_F15,2439.04,24.19,71.5,480.7,6.73,10.17,Sandstone,16.71,24.78
VOLVE_15_9_F15,2439.83,25.1,97.5,418.5,7.78,10.66,Sandstone,16.72,25.28
VOLVE_15_9_F15,2440.21,21.53,70.8,452.9,4.53,10.42,Sandstone,16.76,22.31
VOLVE_15_9_F15,2440.66,18.42,66.1,421.8,6.51,10.52,Sandstone,16.8,21.78
VOLVE_15_9_F15,2440.98,18.58,69.8,491.3,5.04,10.27,Sandstone,16.81,22.99
VOLVE_15_9_F15,2441.42,18.04,88.9,380.8,4.6,10.47,Sandstone,16.84,21.27
VOLVE_15_9_F15,2442.35,18.04,74.6,487.0,3.43,10.46,Sandstone,16.88,20.43
VOLVE_15_9_F15,2442.92,19.23,97.1,432.4,4.26,10.64,Sandstone,16.91,24.41
VOLVE_15_9_F15,2443.89,15.21,83.4,436.8,5.71,10.38,Sandstone,16.95,21.74
VOLVE_15_9_F15,2444.56,20.65,93.1,451.5,4.33,10.16,Sandstone,17.0,23.9
VOLVE_15_9_F15,2444.77,16.95,69.7,446.9,5.38,10.2,Sandstone,17.02,20.5
VOLVE_15_9_F15,2445.24,17.63,81.4,505.5,4.42,10.36,Sandstone,17.06,23.09
VOLVE_15_9_F15,2445.72,17.88,83.4,475.6,6.75,9.92,Sandstone,17.1,22.7
VOLVE_15_9_F15,2446.26,20.69,71.7,502.9,4.13,10.38,Sandstone,17.11,22.41
VOLVE_15_9_F15,2446.99,22.55,76.4,469.5,3.2,10.4,Sandstone,17.15,24.3
VOLVE_15_9_F15,2447.41,17.25,89.9,444.1,3.37,10.54,Sandstone,17.16,22.75
VOLVE_15_9_F15,2447.93,22.8,58.4,444.7,5.5,10.04,Sandstone,17.2,23.14
VOLVE_15_9_F15,2448.93,16.99,77.2,,4.62,10.15,Sandstone,17.22,22.14
VOLVE_15_9_F15,2449.42,17.98,82.0,525.4,4.87,10.33,Sandstone,17.27,21.98
VOLVE_15_9_F15,2450.02,22.04,64.4,444.2,5.75,10.31,Sandstone,17.32,23.68
VOLVE_15_9_F15,2450.63,15.65,52.9,378.2,2.76,10.32,Sandstone,17.33,19.32
VOLVE_15_9_F15,2450.99,18.42,82.7,408.2,4.1,10.46,Sandstone,17.37,23.09
VOLVE_15_9_F15,2451.59,17.49,68.9,386.4,4.08,10.37,Sandstone,17.38,20.71
VOLVE_15_9_F15,2451.96,18.66,58.1,420.4,4.73,10.55,Sandstone,17.43,20.35
VOLVE_15_9_F15,2452.25,18.09,71.3,471.5,3.65,10.5,Sandstone,17.48,21.96
VOLVE_15_9_F15,2453.1,15.46,87.6,366.7,4.14,10.22,Sandstone,17.5,21.98
VOLVE_15_9_F15,2453.87,21.33,89.7,502.0,4.62,10.36,Sandstone,17.53,24.57
VOLVE_15_9_F15,2454.28,20.68,80.2,424.0,3.19,10.4,Sandstone,17.56,23.44
VOLVE_15_9_F15,2454.59,22.06,100.8,440.6,4.87,10.6,Sandstone,17.6,21.26
VOLVE_15_9_F15,2455.58,18.8,93.9,446.2,5.59,10.35,Sandstone,17.65,21.68
VOLVE_15_9_F15,2456.51,19.59,65.6,405.3,3.35,10.41,Sandstone,17.68,21.83
VOLVE_15_9_F15,2457.0,22.06,74.9,477.9,3.34,10.25,Sandstone,17.7,23.51
VOLVE_15_9_F15,2457.72,20.39,51.9,392.8,4.18,10.4,Sandstone,17.73,20.33
VOLVE_15_9_F15,2458.15,22.1,104.1,510.8,4.71,10.16,Sandstone,17.75,25.38
VOLVE_15_9_F15,2458.65,21.92,76.6,406.8,2.83,10.22,Sandstone,17.76,20.69
VOLVE_15_9_F15,2459.28,19.95,116.5,447.7,3.22,10.51,Sandstone,17.81,25.3
VOLVE_15_9_F15,2459.69,20.08,77.0,421.8,6.09,10.45,Sandstone,17.84,23.24
VOLVE_15_9_F15,2459.96,19.67,80.8,492.9,4.04,10.53,Sandstone,17.87,23.93
VOLVE_15_9_F15,2460.74,20.08,92.3,403.7,6.21,10.66,Sandstone,17.91,20.84
VOLVE_15_9_F15,2461.09,18.48,110.4,505.4,6.03,10.46,Sandstone,17.94,25.76
VOLVE_15_9_F15,2461.53,20.7,112.8,535.2,7.51,10.36,Sandstone,17.97,27.52
VOLVE_15_9_F15,2462.5,20.31,83.8,393.7,5.38,10.24,Sandstone,18.01,23.42
VOLVE_15_9_F15,2463.18,18.34,82.5,373.6,4.1,10.24,Sandstone,18.06,21.47
VOLVE_15_9_F15,2463.56,20.82,74.8,438.4,5.76,10.33,Sandstone,18.1,22.1
VOLVE_15_9_F15,2463.99,22.94,111.7,455.2,3.13,10.31,Sandstone,18.11,25.83
VOLVE_15_9_F15,2464.37,19.88,93.9,440.4,6.3,10.45,Sandstone,18.13,23.0
VOLVE_15_9_F15,2465.27,20.03,74.5,438.2,7.09,10.19,Sandstone,18.18,23.53
VOLVE_15_9_F15,2466.11,20.32,97.9,477.0,3.85,10.24,Sandstone,18.21,23.6
VOLVE_15_9_F15,2466.74,15.1,93.8,463.7,4.45,10.38,Sandstone,18.22,21.19
VOLVE_15_9_F15,2467.05,18.96,73.4,385.6,4.91,10.1,Sandstone,18.26,20.68
VOLVE_15_9_F15,2467.84,25.66,75.9,420.5,4.98,10.54,Sandstone,18.27,23.63
VOLVE_15_9_F15,2468.72,19.98,66.2,502.8,4.64,10.45,Sandstone,18.3,21.99
VOLVE_15_9_F15,2469.34,17.63,101.0,456.2,4.12,10.35,Sandstone,18.32,24.01
VOLVE_15_9_F15,2469.71,19.78,75.6,448.3,4.15,10.17,Sandstone,18.35,22.3
VOLVE_15_9_F15,2470.46,18.47,65.5,399.2,8.13,10.3,Sandstone,18.39,18.54
VOLVE_15_9_F15,2470.93,20.31,105.8,479.9,5.55,10.43,Sandstone,18.4,27.15
VOLVE_15_9_F15,2471.86,20.35,88.5,449.9,2.05,10.23,Sandstone,18.42,22.22
VOLVE_15_9_F15,2472.72,19.73,51.4,449.9,3.84,10.08,Sandstone,18.45,18.71
